time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-09-22T04:27:39.375Z,-22.2762,-179.464,586.9,4.4,mb,,108,5.076,0.56,us,us70005nxy,2019-10-02T00:31:09.040Z,"196km SSW of Ndoi Island, Fiji",earthquake,18.2,17.3,0.138,15,reviewed,us,us
2019-09-22T01:25:18.469Z,-31.615,-176.2102,10,5.2,mb,,75,2.789,0.84,us,us60005lwe,2019-10-17T20:56:41.799Z,"256km E of L'Esperance Rock, New Zealand",earthquake,5.5,1.8,0.045,160,reviewed,us,us
2019-09-21T23:11:38.128Z,-6.6025,130.6463,104.08,4.3,mb,,98,1.516,0.96,us,us60005lvd,2019-10-19T05:22:26.040Z,"166km NNW of Saumlaki, Indonesia",earthquake,9.4,9.4,0.147,13,reviewed,us,us
2019-09-21T22:32:49.035Z,2.6102,95.7718,33.33,4.3,mb,,185,2.221,0.58,us,us60005lux,2019-10-19T04:12:28.040Z,"69km WNW of Sinabang, Indonesia",earthquake,7.9,4.8,0.096,31,reviewed,us,us
2019-09-21T22:08:04.558Z,-10.7161,162.461,82.98,4.1,mb,,185,2.781,0.25,us,us70005ml5,2019-10-04T05:20:51.040Z,"65km ESE of Kirakira, Solomon Islands",earthquake,13.8,12.6,0.213,6,reviewed,us,us
2019-09-21T21:32:33.692Z,5.4492,126.4512,53.51,4.9,mb,,90,1.828,0.86,us,us60005luq,2019-10-19T03:15:32.040Z,"103km ESE of Caburan, Philippines",earthquake,6.5,6.4,0.059,92,reviewed,us,us
2019-09-21T19:53:13.451Z,-6.4592,130.4233,65,5.9,mww,,10,1.745,0.91,us,us60005lts,2019-10-19T02:23:10.316Z,"192km NNW of Saumlaki, Indonesia",earthquake,5.7,1.8,0.053,34,reviewed,us,us
2019-09-21T19:46:21.365Z,-8.0559,130.5616,10,4.3,mb,,71,0.733,0.6,us,us70005ml0,2019-10-13T02:22:40.040Z,"84km W of Saumlaki, Indonesia",earthquake,5.9,1.9,0.188,8,reviewed,us,us
2019-09-21T19:34:56.969Z,-33.8689,-178.9765,10,4.4,mb,,193,4.297,0.89,us,us60005lu3,2019-10-19T00:20:25.040Z,"270km S of L'Esperance Rock, New Zealand",earthquake,13.8,1.9,0.155,12,reviewed,us,us
2019-09-21T18:48:16.165Z,-30.3403,-67.8277,68.08,4.6,mb,,55,1.409,1.09,us,us60005lt9,2019-09-24T15:45:54.970Z,"47km NW of San Agustin de Valle Fertil, Argentina",earthquake,7.9,4.4,0.157,13,reviewed,us,us
2019-09-21T07:02:20.631Z,-17.8925,-175.0618,207.84,4.3,mb,,68,5.012,0.85,us,us70005mkc,2019-10-12T10:36:12.040Z,"141km NW of Neiafu, Tonga",earthquake,12,7.1,0.138,15,reviewed,us,us
2019-09-21T06:12:31.846Z,-37.7992,-74.2918,26.18,4.1,mb,,197,1.216,0.35,us,us60005lpk,2019-10-11T13:01:08.040Z,"60km WSW of Lebu, Chile",earthquake,10.4,9.2,0.235,5,reviewed,us,us
2019-09-21T04:25:25.142Z,-5.2356,125.2084,10,4.2,mb,,102,4.586,0.66,us,us70005mk4,2019-10-17T20:54:10.040Z,"216km SW of Leksula, Indonesia",earthquake,5.8,2,0.215,6,reviewed,us,us
2019-09-21T01:00:30.129Z,-49.837,-111.7455,10,4.7,mb,,156,28.457,0.58,us,us70005mk0,2019-09-28T00:15:55.040Z,"Southern East Pacific Rise",earthquake,10.6,1.9,0.152,13,reviewed,us,us
2019-09-21T00:36:06.714Z,-22.1422,-68.3663,98.33,4.5,mwr,,32,0.824,1.09,us,us60005lmx,2019-09-21T05:21:32.040Z,"68km ENE of Calama, Chile",earthquake,6.3,5.6,0.054,33,reviewed,us,us
2019-09-20T23:16:06.286Z,-1.0237,128.5799,10,4.6,mb,,65,2.157,0.68,us,us60005lm7,2019-09-20T23:42:22.040Z,"107km ENE of Laiwui, Indonesia",earthquake,4.7,1.8,0.105,27,reviewed,us,us
2019-09-20T21:46:04.176Z,-6.2368,151.8779,10,4.1,mb,,170,2.052,0.92,us,us70005mju,2019-09-28T04:09:13.040Z,"206km ESE of Kimbe, Papua New Guinea",earthquake,9.6,1.9,0.185,8,reviewed,us,us
2019-09-20T21:35:18.974Z,-0.971,128.6609,10,4.4,mb,,115,2.161,1.04,us,us70005mjr,2019-09-28T05:16:24.040Z,"118km ENE of Laiwui, Indonesia",earthquake,5.9,1.9,0.162,11,reviewed,us,us
2019-09-20T21:22:18.676Z,-8.372,116.6377,10,4.6,mb,,79,2.461,0.91,us,us60005lkp,2019-10-12T22:34:00.727Z,"5km W of Sambelia, Indonesia",earthquake,7.3,1.9,0.158,12,reviewed,us,us
2019-09-20T21:10:05.058Z,-18.9887,-172.2875,10,4.6,mb,,140,11.964,0.45,us,us70005mjz,2019-09-28T04:01:31.040Z,"182km ESE of Neiafu, Tonga",earthquake,11.6,1.8,0.122,20,reviewed,us,us
2019-09-20T21:09:23.895Z,-18.3029,-172.1218,10,4.3,mb,,189,2.218,0.97,us,us70005mjq,2019-09-28T05:11:20.040Z,"200km E of Neiafu, Tonga",earthquake,8.4,2,0.153,12,reviewed,us,us
2019-09-20T20:59:15.378Z,-0.9455,128.6576,10,5,mww,,27,2.139,0.74,us,us60005lk6,2019-09-21T15:50:25.040Z,"118km ENE of Laiwui, Indonesia",earthquake,6.8,1.8,0.073,18,reviewed,us,us
2019-09-20T19:49:29.948Z,-23.6408,-179.664,531.2,4.6,mb,,108,6.243,0.81,us,us60005liv,2019-09-21T14:37:23.040Z,"South of the Fiji Islands",earthquake,12.3,9.5,0.087,44,reviewed,us,us
2019-09-20T18:20:07.653Z,-17.3343,166.9532,10,5.4,mb,,66,1.891,0.94,us,us60005lhn,2019-09-21T18:22:11.289Z,"143km SSW of Lakatoro, Vanuatu",earthquake,6.2,1.8,0.037,255,reviewed,us,us
2019-09-20T16:33:52.935Z,-28.53,-71.4979,43.4,4.5,mwr,,182,0.494,0.66,us,us60005lg4,2019-09-21T04:47:45.771Z,"72km W of Vallenar, Chile",earthquake,4.6,10.8,,,reviewed,us,guc
2019-09-20T14:55:37.671Z,-26.2348,-177.6557,84.31,4.5,mb,,110,9.338,0.93,us,us70005mjf,2019-10-12T07:54:00.040Z,"South of the Fiji Islands",earthquake,13.1,6.6,0.131,17,reviewed,us,us
2019-09-20T13:15:30.685Z,-7.0104,106.1703,72.17,4.5,mb,,122,4.142,0.38,us,us70005mje,2019-10-12T07:14:45.040Z,"11km SW of Ciwaru, Indonesia",earthquake,14.5,10.5,0.181,9,reviewed,us,us
2019-09-20T13:05:55.155Z,-18.3152,-172.7837,10,4.5,mb,,99,2.811,0.56,us,us70005mjc,2019-10-12T06:13:10.040Z,"132km ENE of Neiafu, Tonga",earthquake,6.1,1.9,0.163,11,reviewed,us,us
2019-09-20T12:32:34.752Z,-18.1823,-172.0899,10,4.6,mb,,102,2.235,0.3,us,us70005mja,2019-10-18T11:38:24.040Z,"206km ENE of Neiafu, Tonga",earthquake,8.8,1.9,0.128,19,reviewed,us,us
2019-09-20T09:19:12.712Z,-18.3109,-172.4619,10,5.1,mb,,51,19.302,0.73,us,us60005l9u,2019-10-18T12:29:11.040Z,"165km ENE of Neiafu, Tonga",earthquake,14,1.8,0.032,322,reviewed,us,us
2019-09-20T09:13:40.084Z,-18.3026,-172.5078,10,5.3,mww,,40,4.424,0.83,us,us60005l9s,2019-10-17T09:38:12.040Z,"160km ENE of Neiafu, Tonga",earthquake,8.1,1.7,0.073,18,reviewed,us,us
2019-09-20T08:00:14.056Z,-18.2989,-172.0986,10,5,mb,,68,2.198,0.76,us,us60005l8v,2019-10-11T12:42:06.040Z,"202km E of Neiafu, Tonga",earthquake,5.7,1.9,0.101,31,reviewed,us,us
2019-09-20T06:58:05.399Z,-45.5282,96.2794,10,4.2,mb,,105,15.952,0.54,us,us70005miy,2019-10-11T12:33:58.040Z,"Southeast Indian Ridge",earthquake,16,1.9,0.146,13,reviewed,us,us
2019-09-20T05:33:49.532Z,-16.495,-71.8632,127.52,4.2,mb,,145,2.526,1.08,us,us70005mix,2019-10-11T12:29:20.040Z,"33km SW of Yura, Peru",earthquake,9.1,8.8,0.186,8,reviewed,us,us
2019-09-20T05:28:25.208Z,-18.2546,-172.1014,10,5.1,mww,,69,2.217,0.69,us,us60005l72,2019-10-11T12:25:46.327Z,"203km ENE of Neiafu, Tonga",earthquake,9.3,1.9,0.073,18,reviewed,us,us
2019-09-20T01:59:17.592Z,-31.3116,-177.628,10,4.8,mb,,129,2.076,0.98,us,us60005l6a,2019-10-17T20:35:08.040Z,"121km E of L'Esperance Rock, New Zealand",earthquake,8.4,1.9,0.124,20,reviewed,us,us
2019-09-20T00:12:50.314Z,-26.4034,179.6142,499.17,4.4,mb,,140,3.57,0.63,us,us70005mit,2019-09-28T05:04:36.040Z,"South of the Fiji Islands",earthquake,9.8,10.3,0.12,20,reviewed,us,us
2019-09-19T23:59:40.634Z,-4.9915,151.6239,138.12,5,mww,,32,0.96,0.89,us,us60005l5f,2019-10-12T23:00:47.040Z,"100km SW of Kokopo, Papua New Guinea",earthquake,7.7,4.5,0.071,19,reviewed,us,us
2019-09-19T23:43:31.258Z,-17.9171,-178.3567,597.94,4.1,mb,,81,3.424,1.04,us,us70005mff,2019-09-28T04:55:44.040Z,"292km SE of Lambasa, Fiji",earthquake,12,5,0.059,78,reviewed,us,us
